soa,relationproportion,lexicality,relation,prime,target,item,participant,sex,age,bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
long,NA,word,unrelated,soft,JUNGLE,32250,IB30,Mujer,19,15,12,28,8,0,4,4,0,639.89
long,NA,word,unrelated,soft,JUNGLE,32250,IB31,Mujer,24,20,18,14,8,1,2,1,0,681.95
long,NA,word,unrelated,soft,JUNGLE,32250,IB33,Mujer,20,12,25,31,22,1,8,8,5,717.62
long,NA,word,unrelated,soft,JUNGLE,32250,IB38,Mujer,18,15,20,19,13,3,1,7,3,516.39
long,NA,word,unrelated,soft,JUNGLE,32250,IA03,Mujer,19,20,10,19,9,0,2,5,2,943.42
long,NA,word,unrelated,soft,JUNGLE,32250,IA05,Hombre,20,12,18,26,8,4,3,2,0,487.74
long,NA,word,unrelated,soft,JUNGLE,32250,IA08,Mujer,19,10,17,19,10,1,3,6,0,490.15
long,NA,word,unrelated,soft,JUNGLE,32250,IA13,Mujer,22,11,17,9,8,4,2,5,4,809.02
long,NA,word,unrelated,soft,JUNGLE,32250,IA28,Mujer,20,4,14,13,10,0,2,2,3,487.56
long,NA,word,unrelated,soft,JUNGLE,32250,IA35,Mujer,18,15,23,14,19,7,1,7,4,749.25
long,NA,word,unrelated,soft,JUNGLE,32250,IB03,Mujer,18,17,16,14,13,3,1,6,3,592.75
long,NA,word,unrelated,soft,JUNGLE,32250,IB04,Mujer,23,11,14,13,9,2,2,5,1,759.78
long,NA,word,unrelated,soft,JUNGLE,32250,IB05,Mujer,18,12,28,20,12,4,2,3,2,488.27
long,NA,word,unrelated,soft,JUNGLE,32250,IB37,Mujer,20,14,24,29,13,3,8,5,4,681.69
long,NA,word,unrelated,soft,JUNGLE,32250,IA11,Mujer,19,8,20,21,16,4,2,10,4,862.31
long,NA,word,unrelated,soft,JUNGLE,32250,IA24,Mujer,22,20,10,11,8,0,3,1,1,1358.75
long,NA,word,unrelated,soft,JUNGLE,32250,IA32,Mujer,19,11,15,20,9,3,3,5,0,856.53
long,NA,word,unrelated,soft,JUNGLE,32250,IA37,Mujer,20,9,14,28,14,2,5,9,3,741.14
long,NA,word,unrelated,soft,JUNGLE,32250,IA44,Mujer,18,4,20,24,17,3,6,10,2,507.38
long,NA,word,unrelated,soft,JUNGLE,32250,IB06,Mujer,17,14,14,28,20,5,5,6,4,1139.84
long,NA,word,unrelated,soft,JUNGLE,32250,IB22,Hombre,18,13,22,24,17,7,2,8,5,637.13
long,NA,word,unrelated,soft,JUNGLE,32250,IB34,Mujer,18,14,14,26,15,1,6,5,5,536.64
long,NA,word,unrelated,soft,JUNGLE,32250,IB35,Mujer,19,12,29,26,11,5,3,4,2,626.61
long,NA,word,unrelated,soft,JUNGLE,32250,IA20,Mujer,20,12,18,15,12,1,1,5,1,NA
long,NA,word,unrelated,soft,JUNGLE,32250,IA31,Mujer,18,15,21,21,11,3,1,4,1,489.21
long,NA,word,unrelated,soft,JUNGLE,32250,IA42,Hombre,18,11,11,12,8,0,1,4,2,742.17
long,NA,word,unrelated,soft,JUNGLE,32250,IB14,Mujer,19,7,29,15,11,3,1,4,2,488.02
long,NA,word,unrelated,soft,JUNGLE,32250,IB28,Mujer,20,12,21,12,13,1,2,1,1,482.7
long,NA,word,unrelated,soft,JUNGLE,32250,IA12,Mujer,21,14,16,17,19,1,5,4,2,564.28
long,NA,word,unrelated,soft,JUNGLE,32250,IA27,Mujer,21,14,17,26,17,1,3,9,0,961.45
long,NA,word,unrelated,soft,JUNGLE,32250,IA39,Mujer,24,4,17,18,14,0,1,1,1,626.59
long,NA,word,unrelated,soft,JUNGLE,32250,IA45,Mujer,22,20,15,13,13,1,1,2,1,757.92
long,NA,word,unrelated,soft,JUNGLE,32250,IB18,Mujer,21,12,19,13,18,3,1,3,4,613.01
long,NA,word,unrelated,soft,JUNGLE,32250,IB24,Mujer,20,14,27,16,17,5,3,10,5,653.43
long,NA,word,unrelated,soft,JUNGLE,32250,IB36,Hombre,25,9,21,13,15,3,0,1,5,747.42
long,NA,word,unrelated,soft,JUNGLE,32250,IA18,Mujer,19,6,18,14,11,3,2,3,2,512.16
long,NA,word,unrelated,soft,JUNGLE,32250,IA33,Mujer,18,11,26,24,14,7,2,0,1,835.83
long,NA,word,unrelated,soft,JUNGLE,32250,IB08,Mujer,18,4,22,18,11,4,1,3,3,728.57
long,NA,word,unrelated,soft,JUNGLE,32250,IB13,Mujer,19,16,31,24,14,4,1,4,1,764
long,NA,word,unrelated,soft,JUNGLE,32250,IA38,Mujer,23,8,10,22,10,3,4,3,1,463.8
long,NA,word,unrelated,soft,JUNGLE,32250,IA43,Mujer,20,10,30,18,16,8,2,7,4,619.86
long,NA,word,unrelated,soft,JUNGLE,32250,IB40,Mujer,20,13,13,9,11,2,2,0,1,715.76
long,NA,word,unrelated,soft,JUNGLE,32250,IB41,Mujer,21,9,25,23,14,7,2,8,3,NA
long,NA,word,unrelated,soft,JUNGLE,32250,IB42,Mujer,20,8,20,13,8,3,3,3,1,928.3
long,NA,word,unrelated,soft,JUNGLE,32250,IA01,Mujer,23,14,13,9,6,2,1,1,2,1114.79
long,NA,word,unrelated,soft,JUNGLE,32250,IA22,Hombre,22,20,15,23,12,0,1,0,0,834.31
long,NA,word,unrelated,soft,JUNGLE,32250,IA07,Mujer,18,18,24,28,19,3,2,8,1,NA
long,NA,word,unrelated,soft,JUNGLE,32250,IA10,Mujer,19,12,15,23,14,1,1,6,1,425.53
long,NA,word,unrelated,soft,JUNGLE,32250,IA26,Mujer,18,12,23,27,19,5,4,5,3,652.86
long,NA,word,unrelated,soft,JUNGLE,32250,IB07,Mujer,22,16,20,20,16,5,1,4,3,599.75
long,NA,word,unrelated,soft,JUNGLE,32250,IA25,Mujer,22,10,16,9,6,2,1,2,1,547.19
long,NA,word,unrelated,soft,JUNGLE,32250,IA36,Mujer,20,9,16,21,15,3,2,5,3,877.16
long,NA,word,unrelated,soft,JUNGLE,32250,IB19,Mujer,20,4,13,16,6,0,2,1,5,680.96
long,NA,word,unrelated,opponent,EXACT,32251,IA06,Mujer,20,13,9,12,9,0,2,4,0,435.41
long,NA,word,unrelated,opponent,EXACT,32251,IA16,Mujer,19,12,15,12,10,1,1,5,0,572.24
long,NA,word,unrelated,opponent,EXACT,32251,IA21,Mujer,19,16,30,29,16,5,6,5,7,580.08
long,NA,word,unrelated,opponent,EXACT,32251,IA29,Mujer,20,13,14,17,7,1,2,1,2,532.96
long,NA,word,unrelated,opponent,EXACT,32251,IA30,Mujer,20,10,13,18,10,3,2,4,0,519.41
long,NA,word,unrelated,opponent,EXACT,32251,IA34,Mujer,20,12,9,19,8,0,1,2,0,499.72
long,NA,word,unrelated,opponent,EXACT,32251,IA40,Mujer,20,20,19,27,15,2,5,6,2,427.52
long,NA,word,unrelated,opponent,EXACT,32251,IA41,Mujer,18,20,16,22,13,4,3,9,2,435.64
long,NA,word,unrelated,opponent,EXACT,32251,IB02,Mujer,19,14,21,17,24,5,2,4,0,628.62
long,NA,word,unrelated,opponent,EXACT,32251,IB15,Mujer,19,9,13,20,7,0,2,4,0,555.76
long,NA,word,unrelated,opponent,EXACT,32251,IB16,Hombre,17,13,20,19,10,8,3,3,1,396.88
long,NA,word,unrelated,opponent,EXACT,32251,IB17,Mujer,23,14,14,15,12,3,2,2,1,563.68
long,NA,word,unrelated,opponent,EXACT,32251,IB20,Hombre,19,17,24,36,26,3,5,11,5,725
long,NA,word,unrelated,opponent,EXACT,32251,IB21,Mujer,20,12,12,24,10,0,4,1,2,679.14
long,NA,word,unrelated,opponent,EXACT,32251,IB23,Mujer,19,12,17,18,14,2,1,1,1,591.12
long,NA,word,unrelated,opponent,EXACT,32251,IB26,Mujer,18,4,13,22,9,0,2,2,0,520.48
long,NA,word,unrelated,opponent,EXACT,32251,IB27,Mujer,20,20,16,21,13,1,1,7,2,523.09
long,NA,word,unrelated,opponent,EXACT,32251,IB29,Mujer,18,7,17,20,9,3,4,4,2,646.72
long,NA,word,unrelated,opponent,EXACT,32251,IB32,Mujer,18,13,28,20,15,3,2,4,3,607.94
long,NA,word,unrelated,opponent,EXACT,32251,IB39,Mujer,19,11,16,14,9,3,1,2,0,466.39
long,NA,word,unrelated,opponent,EXACT,32251,IA02,Mujer,17,13,9,16,7,0,3,3,0,507.28
long,NA,word,unrelated,opponent,EXACT,32251,IA09,Mujer,18,9,8,17,9,1,3,4,3,625
long,NA,word,unrelated,opponent,EXACT,32251,IA14,Hombre,19,8,13,13,15,1,1,1,3,415.97
long,NA,word,unrelated,opponent,EXACT,32251,IA15,Mujer,18,16,17,25,22,6,6,8,2,460.65
long,NA,word,unrelated,opponent,EXACT,32251,IB10,Mujer,19,10,16,11,8,3,1,0,1,492.49
long,NA,word,unrelated,opponent,EXACT,32251,IB25,Mujer,19,4,13,8,8,1,1,3,3,756.37
long,NA,word,unrelated,opponent,EXACT,32251,IB30,Mujer,19,15,12,28,8,0,4,4,0,535.09
long,NA,word,unrelated,opponent,EXACT,32251,IB31,Mujer,24,20,18,14,8,1,2,1,0,410.12
long,NA,word,unrelated,opponent,EXACT,32251,IB33,Mujer,20,12,25,31,22,1,8,8,5,909.51
long,NA,word,unrelated,opponent,EXACT,32251,IB38,Mujer,18,15,20,19,13,3,1,7,3,557.97
long,NA,word,unrelated,opponent,EXACT,32251,IA03,Mujer,19,20,10,19,9,0,2,5,2,685.6
long,NA,word,unrelated,opponent,EXACT,32251,IA05,Hombre,20,12,18,26,8,4,3,2,0,561.56
long,NA,word,unrelated,opponent,EXACT,32251,IA08,Mujer,19,10,17,19,10,1,3,6,0,570.59
long,NA,word,unrelated,opponent,EXACT,32251,IA13,Mujer,22,11,17,9,8,4,2,5,4,520.96
long,NA,word,unrelated,opponent,EXACT,32251,IA28,Mujer,20,4,14,13,10,0,2,2,3,NA
long,NA,word,unrelated,opponent,EXACT,32251,IA35,Mujer,18,15,23,14,19,7,1,7,4,849.97
long,NA,word,unrelated,opponent,EXACT,32251,IB03,Mujer,18,17,16,14,13,3,1,6,3,710.15
long,NA,word,unrelated,opponent,EXACT,32251,IB04,Mujer,23,11,14,13,9,2,2,5,1,551.9
long,NA,word,unrelated,opponent,EXACT,32251,IB05,Mujer,18,12,28,20,12,4,2,3,2,760.29
long,NA,word,unrelated,opponent,EXACT,32251,IB37,Mujer,20,14,24,29,13,3,8,5,4,643.32
long,NA,word,unrelated,opponent,EXACT,32251,IA11,Mujer,19,8,20,21,16,4,2,10,4,558.29
long,NA,word,unrelated,opponent,EXACT,32251,IA24,Mujer,22,20,10,11,8,0,3,1,1,803.06
long,NA,word,unrelated,opponent,EXACT,32251,IA32,Mujer,19,11,15,20,9,3,3,5,0,545.48
long,NA,word,unrelated,opponent,EXACT,32251,IA37,Mujer,20,9,14,28,14,2,5,9,3,519.85
long,NA,word,unrelated,opponent,EXACT,32251,IA44,Mujer,18,4,20,24,17,3,6,10,2,470.32
long,NA,word,unrelated,opponent,EXACT,32251,IB06,Mujer,17,14,14,28,20,5,5,6,4,718.5
long,NA,word,unrelated,opponent,EXACT,32251,IB22,Hombre,18,13,22,24,17,7,2,8,5,626.31
long,NA,word,unrelated,opponent,EXACT,32251,IB34,Mujer,18,14,14,26,15,1,6,5,5,718.16
long,NA,word,unrelated,opponent,EXACT,32251,IB35,Mujer,19,12,29,26,11,5,3,4,2,936.03
long,NA,word,unrelated,opponent,EXACT,32251,IA20,Mujer,20,12,18,15,12,1,1,5,1,376.73
long,NA,word,unrelated,opponent,EXACT,32251,IA31,Mujer,18,15,21,21,11,3,1,4,1,403.98
long,NA,word,unrelated,opponent,EXACT,32251,IA42,Hombre,18,11,11,12,8,0,1,4,2,844.22
long,NA,word,unrelated,opponent,EXACT,32251,IB14,Mujer,19,7,29,15,11,3,1,4,2,417.62
long,NA,word,unrelated,opponent,EXACT,32251,IB28,Mujer,20,12,21,12,13,1,2,1,1,466.29
long,NA,word,unrelated,opponent,EXACT,32251,IA12,Mujer,21,14,16,17,19,1,5,4,2,452.29
long,NA,word,unrelated,opponent,EXACT,32251,IA27,Mujer,21,14,17,26,17,1,3,9,0,NA
long,NA,word,unrelated,opponent,EXACT,32251,IA39,Mujer,24,4,17,18,14,0,1,1,1,688.97
long,NA,word,unrelated,opponent,EXACT,32251,IA45,Mujer,22,20,15,13,13,1,1,2,1,496.8
long,NA,word,unrelated,opponent,EXACT,32251,IB18,Mujer,21,12,19,13,18,3,1,3,4,399.89
long,NA,word,unrelated,opponent,EXACT,32251,IB24,Mujer,20,14,27,16,17,5,3,10,5,536.96
long,NA,word,unrelated,opponent,EXACT,32251,IB36,Hombre,25,9,21,13,15,3,0,1,5,592.65
long,NA,word,unrelated,opponent,EXACT,32251,IA18,Mujer,19,6,18,14,11,3,2,3,2,588.01
long,NA,word,unrelated,opponent,EXACT,32251,IA33,Mujer,18,11,26,24,14,7,2,0,1,718.2
long,NA,word,unrelated,opponent,EXACT,32251,IB08,Mujer,18,4,22,18,11,4,1,3,3,751.62
long,NA,word,unrelated,opponent,EXACT,32251,IB13,Mujer,19,16,31,24,14,4,1,4,1,502.66
long,NA,word,unrelated,opponent,EXACT,32251,IA38,Mujer,23,8,10,22,10,3,4,3,1,389.03
long,NA,word,unrelated,opponent,EXACT,32251,IA43,Mujer,20,10,30,18,16,8,2,7,4,477.26
long,NA,word,unrelated,opponent,EXACT,32251,IB40,Mujer,20,13,13,9,11,2,2,0,1,571.75
long,NA,word,unrelated,opponent,EXACT,32251,IB41,Mujer,21,9,25,23,14,7,2,8,3,922.09
long,NA,word,unrelated,opponent,EXACT,32251,IB42,Mujer,20,8,20,13,8,3,3,3,1,448.59
long,NA,word,unrelated,opponent,EXACT,32251,IA01,Mujer,23,14,13,9,6,2,1,1,2,802.9
long,NA,word,unrelated,opponent,EXACT,32251,IA22,Hombre,22,20,15,23,12,0,1,0,0,596.85
long,NA,word,unrelated,opponent,EXACT,32251,IA07,Mujer,18,18,24,28,19,3,2,8,1,767.89
long,NA,word,unrelated,opponent,EXACT,32251,IA10,Mujer,19,12,15,23,14,1,1,6,1,329.6
long,NA,word,unrelated,opponent,EXACT,32251,IA26,Mujer,18,12,23,27,19,5,4,5,3,577.89
long,NA,word,unrelated,opponent,EXACT,32251,IB07,Mujer,22,16,20,20,16,5,1,4,3,626.57
long,NA,word,unrelated,opponent,EXACT,32251,IA25,Mujer,22,10,16,9,6,2,1,2,1,712.44
long,NA,word,unrelated,opponent,EXACT,32251,IA36,Mujer,20,9,16,21,15,3,2,5,3,658.46
long,NA,word,unrelated,opponent,EXACT,32251,IB19,Mujer,20,4,13,16,6,0,2,1,5,366.32
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA06,Mujer,20,13,9,12,9,0,2,4,0,531.04
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA16,Mujer,19,12,15,12,10,1,1,5,0,559.14
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA21,Mujer,19,16,30,29,16,5,6,5,7,1157.31
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA29,Mujer,20,13,14,17,7,1,2,1,2,575.62
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA30,Mujer,20,10,13,18,10,3,2,4,0,572.75
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA34,Mujer,20,12,9,19,8,0,1,2,0,668.2
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA40,Mujer,20,20,19,27,15,2,5,6,2,496.73
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA41,Mujer,18,20,16,22,13,4,3,9,2,607.06
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB02,Mujer,19,14,21,17,24,5,2,4,0,900.53
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB15,Mujer,19,9,13,20,7,0,2,4,0,545.25
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB16,Hombre,17,13,20,19,10,8,3,3,1,503.65
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB17,Mujer,23,14,14,15,12,3,2,2,1,1027.6
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB20,Hombre,19,17,24,36,26,3,5,11,5,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB21,Mujer,20,12,12,24,10,0,4,1,2,737.5
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB23,Mujer,19,12,17,18,14,2,1,1,1,557.68
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB26,Mujer,18,4,13,22,9,0,2,2,0,493.28
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB27,Mujer,20,20,16,21,13,1,1,7,2,481.79
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB29,Mujer,18,7,17,20,9,3,4,4,2,588.89
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB32,Mujer,18,13,28,20,15,3,2,4,3,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB39,Mujer,19,11,16,14,9,3,1,2,0,697.37
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA02,Mujer,17,13,9,16,7,0,3,3,0,632.01
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA09,Mujer,18,9,8,17,9,1,3,4,3,683.61
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA14,Hombre,19,8,13,13,15,1,1,1,3,666.58
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA15,Mujer,18,16,17,25,22,6,6,8,2,556.67
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB10,Mujer,19,10,16,11,8,3,1,0,1,524.57
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB25,Mujer,19,4,13,8,8,1,1,3,3,1210.76
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB30,Mujer,19,15,12,28,8,0,4,4,0,683.42
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB31,Mujer,24,20,18,14,8,1,2,1,0,511.44
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB33,Mujer,20,12,25,31,22,1,8,8,5,664.31
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB38,Mujer,18,15,20,19,13,3,1,7,3,786.05
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA03,Mujer,19,20,10,19,9,0,2,5,2,606.52
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA05,Hombre,20,12,18,26,8,4,3,2,0,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA08,Mujer,19,10,17,19,10,1,3,6,0,656.77
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA13,Mujer,22,11,17,9,8,4,2,5,4,515.55
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA28,Mujer,20,4,14,13,10,0,2,2,3,530.44
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA35,Mujer,18,15,23,14,19,7,1,7,4,897.25
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB03,Mujer,18,17,16,14,13,3,1,6,3,555.42
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB04,Mujer,23,11,14,13,9,2,2,5,1,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB05,Mujer,18,12,28,20,12,4,2,3,2,701.61
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB37,Mujer,20,14,24,29,13,3,8,5,4,536.78
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA11,Mujer,19,8,20,21,16,4,2,10,4,590.3
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA24,Mujer,22,20,10,11,8,0,3,1,1,680.18
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA32,Mujer,19,11,15,20,9,3,3,5,0,685.15
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA37,Mujer,20,9,14,28,14,2,5,9,3,747.55
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA44,Mujer,18,4,20,24,17,3,6,10,2,385.36
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB06,Mujer,17,14,14,28,20,5,5,6,4,787.8
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB22,Hombre,18,13,22,24,17,7,2,8,5,1106.18
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB34,Mujer,18,14,14,26,15,1,6,5,5,819.43
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB35,Mujer,19,12,29,26,11,5,3,4,2,589.31
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA20,Mujer,20,12,18,15,12,1,1,5,1,432.76
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA31,Mujer,18,15,21,21,11,3,1,4,1,766.8
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA42,Hombre,18,11,11,12,8,0,1,4,2,689.05
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB14,Mujer,19,7,29,15,11,3,1,4,2,509.45
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB28,Mujer,20,12,21,12,13,1,2,1,1,476.1
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA12,Mujer,21,14,16,17,19,1,5,4,2,590.95
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA27,Mujer,21,14,17,26,17,1,3,9,0,849.54
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA39,Mujer,24,4,17,18,14,0,1,1,1,629.97
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA45,Mujer,22,20,15,13,13,1,1,2,1,693.08
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB18,Mujer,21,12,19,13,18,3,1,3,4,479.41
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB24,Mujer,20,14,27,16,17,5,3,10,5,644.02
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB36,Hombre,25,9,21,13,15,3,0,1,5,678.17
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA18,Mujer,19,6,18,14,11,3,2,3,2,548.52
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA33,Mujer,18,11,26,24,14,7,2,0,1,620.62
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB08,Mujer,18,4,22,18,11,4,1,3,3,737.05
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB13,Mujer,19,16,31,24,14,4,1,4,1,433.53
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA38,Mujer,23,8,10,22,10,3,4,3,1,454.3
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA43,Mujer,20,10,30,18,16,8,2,7,4,721.19
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB40,Mujer,20,13,13,9,11,2,2,0,1,641.3
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB41,Mujer,21,9,25,23,14,7,2,8,3,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB42,Mujer,20,8,20,13,8,3,3,3,1,752.35
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA01,Mujer,23,14,13,9,6,2,1,1,2,576.27
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA22,Hombre,22,20,15,23,12,0,1,0,0,NA
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA07,Mujer,18,18,24,28,19,3,2,8,1,575.98
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA10,Mujer,19,12,15,23,14,1,1,6,1,409.31
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA26,Mujer,18,12,23,27,19,5,4,5,3,641.86
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB07,Mujer,22,16,20,20,16,5,1,4,3,471.17
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA25,Mujer,22,10,16,9,6,2,1,2,1,509.94
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IA36,Mujer,20,9,16,21,15,3,2,5,3,607.74
long,NA,word,unrelated,carnation,INFORMATIVE,32252,IB19,Mujer,20,4,13,16,6,0,2,1,5,536.99
long,NA,word,unrelated,donative,VINEGAR,32253,IA06,Mujer,20,13,9,12,9,0,2,4,0,455.66
long,NA,word,unrelated,donative,VINEGAR,32253,IA16,Mujer,19,12,15,12,10,1,1,5,0,449.81
long,NA,word,unrelated,donative,VINEGAR,32253,IA21,Mujer,19,16,30,29,16,5,6,5,7,NA
long,NA,word,unrelated,donative,VINEGAR,32253,IA29,Mujer,20,13,14,17,7,1,2,1,2,810.31
long,NA,word,unrelated,donative,VINEGAR,32253,IA30,Mujer,20,10,13,18,10,3,2,4,0,652.73
long,NA,word,unrelated,donative,VINEGAR,32253,IA34,Mujer,20,12,9,19,8,0,1,2,0,652.65
long,NA,word,unrelated,donative,VINEGAR,32253,IA40,Mujer,20,20,19,27,15,2,5,6,2,507.25
long,NA,word,unrelated,donative,VINEGAR,32253,IA41,Mujer,18,20,16,22,13,4,3,9,2,425.01
long,NA,word,unrelated,donative,VINEGAR,32253,IB02,Mujer,19,14,21,17,24,5,2,4,0,500.61
long,NA,word,unrelated,donative,VINEGAR,32253,IB15,Mujer,19,9,13,20,7,0,2,4,0,406.5
long,NA,word,unrelated,donative,VINEGAR,32253,IB16,Hombre,17,13,20,19,10,8,3,3,1,460.79
long,NA,word,unrelated,donative,VINEGAR,32253,IB17,Mujer,23,14,14,15,12,3,2,2,1,659.64
long,NA,word,unrelated,donative,VINEGAR,32253,IB20,Hombre,19,17,24,36,26,3,5,11,5,543.67
long,NA,word,unrelated,donative,VINEGAR,32253,IB21,Mujer,20,12,12,24,10,0,4,1,2,796.62
long,NA,word,unrelated,donative,VINEGAR,32253,IB23,Mujer,19,12,17,18,14,2,1,1,1,467.83
long,NA,word,unrelated,donative,VINEGAR,32253,IB26,Mujer,18,4,13,22,9,0,2,2,0,751.4
long,NA,word,unrelated,donative,VINEGAR,32253,IB27,Mujer,20,20,16,21,13,1,1,7,2,427.56
long,NA,word,unrelated,donative,VINEGAR,32253,IB29,Mujer,18,7,17,20,9,3,4,4,2,602.8
long,NA,word,unrelated,donative,VINEGAR,32253,IB32,Mujer,18,13,28,20,15,3,2,4,3,522.23
long,NA,word,unrelated,donative,VINEGAR,32253,IB39,Mujer,19,11,16,14,9,3,1,2,0,611.54
long,NA,word,unrelated,donative,VINEGAR,32253,IA02,Mujer,17,13,9,16,7,0,3,3,0,630.54
long,NA,word,unrelated,donative,VINEGAR,32253,IA09,Mujer,18,9,8,17,9,1,3,4,3,651.72
long,NA,word,unrelated,donative,VINEGAR,32253,IA14,Hombre,19,8,13,13,15,1,1,1,3,538.61
long,NA,word,unrelated,donative,VINEGAR,32253,IA15,Mujer,18,16,17,25,22,6,6,8,2,418.29
long,NA,word,unrelated,donative,VINEGAR,32253,IB10,Mujer,19,10,16,11,8,3,1,0,1,1649.51
long,NA,word,unrelated,donative,VINEGAR,32253,IB25,Mujer,19,4,13,8,8,1,1,3,3,570.54
long,NA,word,unrelated,donative,VINEGAR,32253,IB30,Mujer,19,15,12,28,8,0,4,4,0,634.76
long,NA,word,unrelated,donative,VINEGAR,32253,IB31,Mujer,24,20,18,14,8,1,2,1,0,490.24
long,NA,word,unrelated,donative,VINEGAR,32253,IB33,Mujer,20,12,25,31,22,1,8,8,5,669.53
long,NA,word,unrelated,donative,VINEGAR,32253,IB38,Mujer,18,15,20,19,13,3,1,7,3,427.87
long,NA,word,unrelated,donative,VINEGAR,32253,IA03,Mujer,19,20,10,19,9,0,2,5,2,600.36
long,NA,word,unrelated,donative,VINEGAR,32253,IA05,Hombre,20,12,18,26,8,4,3,2,0,562.58
long,NA,word,unrelated,donative,VINEGAR,32253,IA08,Mujer,19,10,17,19,10,1,3,6,0,450.71
long,NA,word,unrelated,donative,VINEGAR,32253,IA13,Mujer,22,11,17,9,8,4,2,5,4,435.3
