soa,relationproportion,lexicality,relation,prime,target,item ,participant,sex,age,Bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
short,NA,pseudoword,unrelated,soft,RION,51250,DB31,Female,21,14,17,15,14,4,2,4,4,789.22
short,NA,pseudoword,unrelated,soft,RION,51250,DB28,Female,21,16,18,27,18,5,7,8,2,576.37
short,NA,pseudoword,unrelated,soft,RION,51250,DB12,Female,20,7,13,15,8,3,2,5,0,584.43
short,NA,pseudoword,unrelated,soft,RION,51250,DB30,Female,20,14,27,28,22,6,3,10,7,501.69
short,NA,pseudoword,unrelated,soft,RION,51250,DB22,Female,19,20,19,22,12,1,2,3,3,714.93
short,NA,pseudoword,unrelated,soft,RION,51250,DB05,Female,24,14,31,35,18,9,8,10,6,665.34
short,NA,pseudoword,unrelated,soft,RION,51250,DA04,Female,21,10,26,30,18,2,4,9,6,563.97
short,NA,pseudoword,unrelated,soft,RION,51250,DA03,Female,22,16,24,36,24,3,5,4,2,708.91
short,NA,pseudoword,unrelated,soft,RION,51250,DB29,Female,20,9,18,20,11,3,2,4,2,NA
short,NA,pseudoword,unrelated,soft,RION,51250,DB19,Female,21,15,18,19,14,1,5,3,1,873.98
short,NA,pseudoword,unrelated,soft,RION,51250,DB15,Female,18,14,10,28,15,0,5,1,4,NA
short,NA,pseudoword,unrelated,soft,RION,51250,DA07,Male,19,14,19,25,19,1,4,6,1,1133.83
long,NA,pseudoword,unrelated,soft,RION,52250,DA28,Female,24,12,10,12,10,1,4,5,1,657.13
long,NA,pseudoword,unrelated,soft,RION,52250,DA30,Female,19,6,14,15,15,0,1,6,2,710.38
long,NA,pseudoword,unrelated,soft,RION,52250,DB35,Female,22,11,14,11,8,2,1,1,1,586.5
long,NA,pseudoword,unrelated,soft,RION,52250,DB24,Female,20,14,12,23,17,3,3,7,2,512.77
long,NA,pseudoword,unrelated,soft,RION,52250,DB06,Female,19,7,16,27,13,1,2,4,1,783.86
long,NA,pseudoword,unrelated,soft,RION,52250,DA05,Female,21,15,13,32,16,0,7,7,4,428.4
long,NA,pseudoword,unrelated,soft,RION,52250,DB44,Female,18,16,21,25,14,5,2,10,6,898.88
long,NA,pseudoword,unrelated,soft,RION,52250,DB18,Male,19,7,12,20,20,1,3,3,5,713.19
long,NA,pseudoword,unrelated,soft,RION,52250,DA36,Male,21,12,11,17,14,0,1,4,2,806.39
long,NA,pseudoword,unrelated,soft,RION,52250,DB27,Female,21,15,13,34,19,2,4,10,2,533.22
long,NA,pseudoword,unrelated,soft,RION,52250,DB04,Female,19,6,9,15,10,0,3,2,0,529.64
long,NA,pseudoword,unrelated,soft,RION,52250,DA09,Female,18,14,20,17,11,2,3,3,2,598.81
long,NA,pseudoword,unrelated,soft,RION,52250,DB11,Female,18,13,20,21,16,6,3,8,5,787.25
long,NA,pseudoword,unrelated,soft,RION,52250,DB34,Female,19,14,11,14,8,0,5,4,0,593.42
long,NA,pseudoword,unrelated,soft,RION,52250,DA01,Female,22,9,9,21,14,3,3,5,1,642.65
long,NA,pseudoword,unrelated,soft,RION,52250,DB17,Female,19,14,21,24,14,3,2,6,3,909.27
long,NA,pseudoword,unrelated,soft,RION,52250,DB33,Female,20,18,9,25,12,2,7,3,2,1409.94
long,NA,pseudoword,unrelated,soft,RION,52250,DB21,Female,18,20,21,12,15,3,3,0,2,1659.3
long,NA,pseudoword,unrelated,soft,RION,52250,DA33,Female,18,13,12,19,7,0,3,2,1,410.57
long,NA,pseudoword,unrelated,soft,RION,52250,DA24,Female,18,4,21,13,9,3,2,2,3,577.5
long,NA,pseudoword,unrelated,soft,RION,52250,DA20,Female,19,16,14,17,14,0,1,3,2,521.01
long,NA,pseudoword,unrelated,soft,RION,52250,DB25,Female,18,14,16,12,7,4,1,2,4,797.58
long,NA,pseudoword,unrelated,soft,RION,52250,DA26,Female,18,13,21,27,22,6,7,8,3,770.32
long,NA,pseudoword,unrelated,soft,RION,52250,DA40,Male,21,16,16,16,6,6,1,2,3,924.14
long,NA,pseudoword,unrelated,soft,RION,52250,DB42,Female,18,20,20,17,19,5,1,5,5,924.14
long,NA,pseudoword,unrelated,soft,RION,52250,DA39,Female,17,4,17,14,15,4,1,4,2,728.08
long,NA,pseudoword,unrelated,soft,RION,52250,DA12,Female,22,12,12,12,8,0,1,0,0,711.98
long,NA,pseudoword,unrelated,soft,RION,52250,DA11,Male,19,13,24,26,17,7,4,7,5,1219.72
long,NA,pseudoword,unrelated,soft,RION,52250,DA32,Female,27,20,24,27,15,4,2,11,1,595.84
long,NA,pseudoword,unrelated,soft,RION,52250,DB38,Female,19,12,24,26,16,4,3,3,2,557.81
long,NA,pseudoword,unrelated,soft,RION,52250,DA08,Female,19,14,24,19,17,4,2,7,3,440.72
long,NA,pseudoword,unrelated,soft,RION,52250,DB16,Female,19,14,11,14,8,1,1,1,0,843.73
long,NA,pseudoword,unrelated,soft,RION,52250,DA16,Female,19,11,16,26,12,5,3,5,0,655.02
long,NA,pseudoword,unrelated,soft,RION,52250,DB39,Female,18,4,13,19,9,2,1,4,1,596.3
long,NA,pseudoword,unrelated,soft,RION,52250,DB41,Female,19,8,12,13,8,1,1,0,1,596.3
long,NA,pseudoword,unrelated,soft,RION,52250,DB45,Female,18,14,24,39,17,4,5,10,7,636.97
long,NA,pseudoword,unrelated,soft,RION,52250,DA15,Female,21,5,10,22,10,0,3,1,0,596.82
long,NA,pseudoword,unrelated,soft,RION,52250,DB20,Female,19,8,8,19,9,0,5,1,0,691.47
long,NA,pseudoword,unrelated,soft,RION,52250,DA06,Female,18,6,27,22,11,4,4,5,3,819.41
long,NA,pseudoword,unrelated,soft,RION,52250,DB13,Female,19,16,17,25,21,3,3,2,1,810.43
long,NA,pseudoword,unrelated,soft,RION,52250,DA29,Female,19,20,26,28,18,3,4,9,5,921.33
long,NA,pseudoword,unrelated,soft,RION,52250,DA41,Female,19,6,9,14,8,0,2,5,1,1408.25
long,NA,pseudoword,unrelated,soft,RION,52250,DB43,Female,21,12,19,24,14,3,6,7,5,1408.25
long,NA,pseudoword,unrelated,soft,RION,52250,DB23,Female,18,8,32,24,20,10,2,7,4,658.32
long,NA,pseudoword,unrelated,soft,RION,52250,DB36,Female,19,11,20,13,17,4,2,7,4,992.6
long,NA,pseudoword,unrelated,soft,RION,52250,DA14,Female,19,13,24,19,14,3,1,0,5,643.43
long,NA,pseudoword,unrelated,soft,RION,52250,DB26,Female,19,4,21,21,19,3,3,4,2,957.79
long,NA,pseudoword,unrelated,soft,RION,52250,DB01,Female,23,9,19,10,9,4,1,5,3,672.6
long,NA,pseudoword,unrelated,soft,RION,52250,DB37,Female,22,13,12,13,6,2,3,2,1,552.4
long,NA,pseudoword,unrelated,soft,RION,52250,DB08,Female,19,12,19,11,15,5,1,4,4,642.42
long,NA,pseudoword,unrelated,soft,RION,52250,DA10,Female,21,13,14,26,19,2,4,6,5,633.41
long,NA,pseudoword,unrelated,soft,RION,52250,DA25,Female,19,4,22,18,14,4,3,6,5,798.29
long,NA,pseudoword,unrelated,soft,RION,52250,DA38,Female,19,8,18,15,22,2,1,8,5,647.85
long,NA,pseudoword,unrelated,soft,RION,52250,DB40,Female,24,7,8,12,6,0,1,0,1,647.85
long,NA,pseudoword,unrelated,soft,RION,52250,DB09,Female,23,11,19,26,18,1,3,2,2,1096.64
long,NA,pseudoword,unrelated,soft,RION,52250,DA34,Female,20,12,8,9,19,1,1,6,5,788.97
long,NA,pseudoword,unrelated,soft,RION,52250,DA13,Female,23,6,19,15,10,1,2,1,2,652.21
long,NA,pseudoword,unrelated,soft,RION,52250,DA19,Male,20,13,22,30,29,2,6,8,3,668.43
long,NA,pseudoword,unrelated,soft,RION,52250,DB07,Male,18,12,13,29,11,2,2,7,4,598.55
long,NA,pseudoword,unrelated,soft,RION,52250,DA27,Female,20,9,20,28,23,4,5,4,4,491.43
long,NA,pseudoword,unrelated,soft,RION,52250,DA23,Female,18,12,24,19,12,5,1,6,2,883.94
long,NA,pseudoword,unrelated,soft,RION,52250,DA21,Female,18,7,19,19,14,5,2,1,2,676.23
long,NA,pseudoword,unrelated,soft,RION,52250,DA22,Female,18,11,24,34,21,2,7,10,5,609.66
long,NA,pseudoword,unrelated,soft,RION,52250,DB32,Female,19,13,17,21,16,1,1,3,4,674.5
long,NA,pseudoword,unrelated,soft,RION,52250,DA31,Female,21,12,20,10,15,3,2,6,5,1225.46
long,NA,pseudoword,unrelated,soft,RION,52250,DA37,Female,19,4,23,23,19,4,2,8,1,644.23
long,NA,pseudoword,unrelated,soft,RION,52250,DA18,Female,19,12,18,32,19,4,5,5,3,679.73
long,NA,pseudoword,unrelated,soft,RION,52250,DA17,Female,19,4,15,9,11,1,1,1,0,790.23
long,NA,pseudoword,unrelated,soft,RION,52250,DA02,Male,25,4,14,21,17,3,3,5,5,1117.34
long,NA,pseudoword,unrelated,soft,RION,52250,DB31,Female,21,14,17,15,14,4,2,4,4,NA
long,NA,pseudoword,unrelated,soft,RION,52250,DB28,Female,21,16,18,27,18,5,7,8,2,758.92
long,NA,pseudoword,unrelated,soft,RION,52250,DB12,Female,20,7,13,15,8,3,2,5,0,443.8
long,NA,pseudoword,unrelated,soft,RION,52250,DB30,Female,20,14,27,28,22,6,3,10,7,450.29
long,NA,pseudoword,unrelated,soft,RION,52250,DB22,Female,19,20,19,22,12,1,2,3,3,808.5
long,NA,pseudoword,unrelated,soft,RION,52250,DB05,Female,24,14,31,35,18,9,8,10,6,1785.26
long,NA,pseudoword,unrelated,soft,RION,52250,DA04,Female,21,10,26,30,18,2,4,9,6,641.69
long,NA,pseudoword,unrelated,soft,RION,52250,DA03,Female,22,16,24,36,24,3,5,4,2,676.58
long,NA,pseudoword,unrelated,soft,RION,52250,DB29,Female,20,9,18,20,11,3,2,4,2,NA
long,NA,pseudoword,unrelated,soft,RION,52250,DB19,Female,21,15,18,19,14,1,5,3,1,571.35
long,NA,pseudoword,unrelated,soft,RION,52250,DB15,Female,18,14,10,28,15,0,5,1,4,461.89
long,NA,pseudoword,unrelated,soft,RION,52250,DA07,Male,19,14,19,25,19,1,4,6,1,1123.28
short,0.21,word,related,suspicion,ENVY,11148,DA28,Female,24,12,10,12,10,1,4,5,1,563.75
short,0.21,word,related,suspicion,ENVY,11148,DA30,Female,19,6,14,15,15,0,1,6,2,635.89
short,0.21,word,related,suspicion,ENVY,11148,DB35,Female,22,11,14,11,8,2,1,1,1,480.58
short,0.21,word,related,suspicion,ENVY,11148,DB24,Female,20,14,12,23,17,3,3,7,2,417.39
short,0.21,word,related,suspicion,ENVY,11148,DB06,Female,19,7,16,27,13,1,2,4,1,1143.7
short,0.21,word,related,suspicion,ENVY,11148,DA05,Female,21,15,13,32,16,0,7,7,4,468.46
short,0.21,word,related,suspicion,ENVY,11148,DB44,Female,18,16,21,25,14,5,2,10,6,580.06
short,0.21,word,related,suspicion,ENVY,11148,DB18,Male,19,7,12,20,20,1,3,3,5,694.89
short,0.21,word,related,suspicion,ENVY,11148,DA36,Male,21,12,11,17,14,0,1,4,2,795.71
short,0.21,word,related,suspicion,ENVY,11148,DB27,Female,21,15,13,34,19,2,4,10,2,355.37
short,0.21,word,related,suspicion,ENVY,11148,DB04,Female,19,6,9,15,10,0,3,2,0,487.54
short,0.21,word,related,suspicion,ENVY,11148,DA09,Female,18,14,20,17,11,2,3,3,2,543.15
short,0.21,word,related,suspicion,ENVY,11148,DB11,Female,18,13,20,21,16,6,3,8,5,921.72
short,0.21,word,related,suspicion,ENVY,11148,DB34,Female,19,14,11,14,8,0,5,4,0,792.43
short,0.21,word,related,suspicion,ENVY,11148,DA01,Female,22,9,9,21,14,3,3,5,1,495.68
short,0.21,word,related,suspicion,ENVY,11148,DB17,Female,19,14,21,24,14,3,2,6,3,668.61
short,0.21,word,related,suspicion,ENVY,11148,DB33,Female,20,18,9,25,12,2,7,3,2,585.69
short,0.21,word,related,suspicion,ENVY,11148,DB21,Female,18,20,21,12,15,3,3,0,2,708.82
short,0.21,word,related,suspicion,ENVY,11148,DA33,Female,18,13,12,19,7,0,3,2,1,494.64
short,0.21,word,related,suspicion,ENVY,11148,DA24,Female,18,4,21,13,9,3,2,2,3,1347.18
short,0.21,word,related,suspicion,ENVY,11148,DA20,Female,19,16,14,17,14,0,1,3,2,579.12
short,0.21,word,related,suspicion,ENVY,11148,DB25,Female,18,14,16,12,7,4,1,2,4,472.45
short,0.21,word,related,suspicion,ENVY,11148,DA26,Female,18,13,21,27,22,6,7,8,3,492.65
short,0.21,word,related,suspicion,ENVY,11148,DA40,Male,21,16,16,16,6,6,1,2,3,633.44
short,0.21,word,related,suspicion,ENVY,11148,DB42,Female,18,20,20,17,19,5,1,5,5,633.44
short,0.21,word,related,suspicion,ENVY,11148,DA39,Female,17,4,17,14,15,4,1,4,2,752.91
short,0.21,word,related,suspicion,ENVY,11148,DA12,Female,22,12,12,12,8,0,1,0,0,887.23
short,0.21,word,related,suspicion,ENVY,11148,DA11,Male,19,13,24,26,17,7,4,7,5,600.76
short,0.21,word,related,suspicion,ENVY,11148,DA32,Female,27,20,24,27,15,4,2,11,1,637.75
short,0.21,word,related,suspicion,ENVY,11148,DB38,Female,19,12,24,26,16,4,3,3,2,471.96
short,0.21,word,related,suspicion,ENVY,11148,DA08,Female,19,14,24,19,17,4,2,7,3,472.01
short,0.21,word,related,suspicion,ENVY,11148,DB16,Female,19,14,11,14,8,1,1,1,0,686.23
short,0.21,word,related,suspicion,ENVY,11148,DA16,Female,19,11,16,26,12,5,3,5,0,615.37
short,0.21,word,related,suspicion,ENVY,11148,DB39,Female,18,4,13,19,9,2,1,4,1,589.43
short,0.21,word,related,suspicion,ENVY,11148,DB41,Female,19,8,12,13,8,1,1,0,1,589.43
short,0.21,word,related,suspicion,ENVY,11148,DB45,Female,18,14,24,39,17,4,5,10,7,574.86
short,0.21,word,related,suspicion,ENVY,11148,DA15,Female,21,5,10,22,10,0,3,1,0,405.04
short,0.21,word,related,suspicion,ENVY,11148,DB20,Female,19,8,8,19,9,0,5,1,0,635.49
short,0.21,word,related,suspicion,ENVY,11148,DA06,Female,18,6,27,22,11,4,4,5,3,596.48
short,0.21,word,related,suspicion,ENVY,11148,DB13,Female,19,16,17,25,21,3,3,2,1,542.37
short,0.21,word,related,suspicion,ENVY,11148,DA29,Female,19,20,26,28,18,3,4,9,5,459.03
short,0.21,word,related,suspicion,ENVY,11148,DA41,Female,19,6,9,14,8,0,2,5,1,528.31
short,0.21,word,related,suspicion,ENVY,11148,DB43,Female,21,12,19,24,14,3,6,7,5,528.31
short,0.21,word,related,suspicion,ENVY,11148,DB23,Female,18,8,32,24,20,10,2,7,4,754.76
short,0.21,word,related,suspicion,ENVY,11148,DB36,Female,19,11,20,13,17,4,2,7,4,826.43
short,0.21,word,related,suspicion,ENVY,11148,DA14,Female,19,13,24,19,14,3,1,0,5,521.18
short,0.21,word,related,suspicion,ENVY,11148,DB26,Female,19,4,21,21,19,3,3,4,2,583.55
short,0.21,word,related,suspicion,ENVY,11148,DB01,Female,23,9,19,10,9,4,1,5,3,559.75
short,0.21,word,related,suspicion,ENVY,11148,DB37,Female,22,13,12,13,6,2,3,2,1,564.34
short,0.21,word,related,suspicion,ENVY,11148,DB08,Female,19,12,19,11,15,5,1,4,4,573.85
short,0.21,word,related,suspicion,ENVY,11148,DA10,Female,21,13,14,26,19,2,4,6,5,515.31
short,0.21,word,related,suspicion,ENVY,11148,DA25,Female,19,4,22,18,14,4,3,6,5,777.18
short,0.21,word,related,suspicion,ENVY,11148,DA38,Female,19,8,18,15,22,2,1,8,5,801.56
short,0.21,word,related,suspicion,ENVY,11148,DB40,Female,24,7,8,12,6,0,1,0,1,801.56
short,0.21,word,related,suspicion,ENVY,11148,DB09,Female,23,11,19,26,18,1,3,2,2,696.95
short,0.21,word,related,suspicion,ENVY,11148,DA34,Female,20,12,8,9,19,1,1,6,5,695.08
short,0.21,word,related,suspicion,ENVY,11148,DA13,Female,23,6,19,15,10,1,2,1,2,736.85
short,0.21,word,related,suspicion,ENVY,11148,DA19,Male,20,13,22,30,29,2,6,8,3,574.96
short,0.21,word,related,suspicion,ENVY,11148,DB07,Male,18,12,13,29,11,2,2,7,4,658.59
short,0.21,word,related,suspicion,ENVY,11148,DA27,Female,20,9,20,28,23,4,5,4,4,597.49
short,0.21,word,related,suspicion,ENVY,11148,DA23,Female,18,12,24,19,12,5,1,6,2,645.68
short,0.21,word,related,suspicion,ENVY,11148,DA21,Female,18,7,19,19,14,5,2,1,2,572.98
short,0.21,word,related,suspicion,ENVY,11148,DA22,Female,18,11,24,34,21,2,7,10,5,636.34
short,0.21,word,related,suspicion,ENVY,11148,DB32,Female,19,13,17,21,16,1,1,3,4,540.54
short,0.21,word,related,suspicion,ENVY,11148,DA31,Female,21,12,20,10,15,3,2,6,5,753.22
short,0.21,word,related,suspicion,ENVY,11148,DA37,Female,19,4,23,23,19,4,2,8,1,922.23
short,0.21,word,related,suspicion,ENVY,11148,DA18,Female,19,12,18,32,19,4,5,5,3,424.12
short,0.21,word,related,suspicion,ENVY,11148,DA17,Female,19,4,15,9,11,1,1,1,0,1411.05
short,0.21,word,related,suspicion,ENVY,11148,DA02,Male,25,4,14,21,17,3,3,5,5,670
short,0.21,word,related,suspicion,ENVY,11148,DB31,Female,21,14,17,15,14,4,2,4,4,602.62
short,0.21,word,related,suspicion,ENVY,11148,DB28,Female,21,16,18,27,18,5,7,8,2,800.53
short,0.21,word,related,suspicion,ENVY,11148,DB12,Female,20,7,13,15,8,3,2,5,0,399.3
short,0.21,word,related,suspicion,ENVY,11148,DB30,Female,20,14,27,28,22,6,3,10,7,391.06
short,0.21,word,related,suspicion,ENVY,11148,DB22,Female,19,20,19,22,12,1,2,3,3,585.16
short,0.21,word,related,suspicion,ENVY,11148,DB05,Female,24,14,31,35,18,9,8,10,6,NA
short,0.21,word,related,suspicion,ENVY,11148,DA04,Female,21,10,26,30,18,2,4,9,6,742.53
short,0.21,word,related,suspicion,ENVY,11148,DA03,Female,22,16,24,36,24,3,5,4,2,623.15
short,0.21,word,related,suspicion,ENVY,11148,DB29,Female,20,9,18,20,11,3,2,4,2,604.55
short,0.21,word,related,suspicion,ENVY,11148,DB19,Female,21,15,18,19,14,1,5,3,1,679.3
short,0.21,word,related,suspicion,ENVY,11148,DB15,Female,18,14,10,28,15,0,5,1,4,NA
short,0.21,word,related,suspicion,ENVY,11148,DA07,Male,19,14,19,25,19,1,4,6,1,584.31
long,0.21,word,related,suspicion,ENVY,12148,DA28,Female,24,12,10,12,10,1,4,5,1,566.51
long,0.21,word,related,suspicion,ENVY,12148,DA30,Female,19,6,14,15,15,0,1,6,2,534.61
long,0.21,word,related,suspicion,ENVY,12148,DB35,Female,22,11,14,11,8,2,1,1,1,1111.46
long,0.21,word,related,suspicion,ENVY,12148,DB24,Female,20,14,12,23,17,3,3,7,2,406.4
long,0.21,word,related,suspicion,ENVY,12148,DB06,Female,19,7,16,27,13,1,2,4,1,650.78
long,0.21,word,related,suspicion,ENVY,12148,DA05,Female,21,15,13,32,16,0,7,7,4,488.52
long,0.21,word,related,suspicion,ENVY,12148,DB44,Female,18,16,21,25,14,5,2,10,6,957.52
long,0.21,word,related,suspicion,ENVY,12148,DB18,Male,19,7,12,20,20,1,3,3,5,681.15
long,0.21,word,related,suspicion,ENVY,12148,DA36,Male,21,12,11,17,14,0,1,4,2,806.4
long,0.21,word,related,suspicion,ENVY,12148,DB27,Female,21,15,13,34,19,2,4,10,2,506.55
long,0.21,word,related,suspicion,ENVY,12148,DB04,Female,19,6,9,15,10,0,3,2,0,535.03
long,0.21,word,related,suspicion,ENVY,12148,DA09,Female,18,14,20,17,11,2,3,3,2,555.67
long,0.21,word,related,suspicion,ENVY,12148,DB11,Female,18,13,20,21,16,6,3,8,5,824.97
long,0.21,word,related,suspicion,ENVY,12148,DB34,Female,19,14,11,14,8,0,5,4,0,463.57
long,0.21,word,related,suspicion,ENVY,12148,DA01,Female,22,9,9,21,14,3,3,5,1,514.45
long,0.21,word,related,suspicion,ENVY,12148,DB17,Female,19,14,21,24,14,3,2,6,3,750.99
long,0.21,word,related,suspicion,ENVY,12148,DB33,Female,20,18,9,25,12,2,7,3,2,737.16
long,0.21,word,related,suspicion,ENVY,12148,DB21,Female,18,20,21,12,15,3,3,0,2,1083.52
long,0.21,word,related,suspicion,ENVY,12148,DA33,Female,18,13,12,19,7,0,3,2,1,433.62
long,0.21,word,related,suspicion,ENVY,12148,DA24,Female,18,4,21,13,9,3,2,2,3,977.52
long,0.21,word,related,suspicion,ENVY,12148,DA20,Female,19,16,14,17,14,0,1,3,2,755.94
long,0.21,word,related,suspicion,ENVY,12148,DB25,Female,18,14,16,12,7,4,1,2,4,504.24
long,0.21,word,related,suspicion,ENVY,12148,DA26,Female,18,13,21,27,22,6,7,8,3,604.86
long,0.21,word,related,suspicion,ENVY,12148,DA40,Male,21,16,16,16,6,6,1,2,3,649.02
long,0.21,word,related,suspicion,ENVY,12148,DB42,Female,18,20,20,17,19,5,1,5,5,649.02
long,0.21,word,related,suspicion,ENVY,12148,DA39,Female,17,4,17,14,15,4,1,4,2,785.91
long,0.21,word,related,suspicion,ENVY,12148,DA12,Female,22,12,12,12,8,0,1,0,0,572.15
long,0.21,word,related,suspicion,ENVY,12148,DA11,Male,19,13,24,26,17,7,4,7,5,556.33
long,0.21,word,related,suspicion,ENVY,12148,DA32,Female,27,20,24,27,15,4,2,11,1,547.81
long,0.21,word,related,suspicion,ENVY,12148,DB38,Female,19,12,24,26,16,4,3,3,2,788.15
long,0.21,word,related,suspicion,ENVY,12148,DA08,Female,19,14,24,19,17,4,2,7,3,414.37
long,0.21,word,related,suspicion,ENVY,12148,DB16,Female,19,14,11,14,8,1,1,1,0,539.83
long,0.21,word,related,suspicion,ENVY,12148,DA16,Female,19,11,16,26,12,5,3,5,0,621.09
long,0.21,word,related,suspicion,ENVY,12148,DB39,Female,18,4,13,19,9,2,1,4,1,615.22
long,0.21,word,related,suspicion,ENVY,12148,DB41,Female,19,8,12,13,8,1,1,0,1,615.22
long,0.21,word,related,suspicion,ENVY,12148,DB45,Female,18,14,24,39,17,4,5,10,7,743.63
long,0.21,word,related,suspicion,ENVY,12148,DA15,Female,21,5,10,22,10,0,3,1,0,505.7
long,0.21,word,related,suspicion,ENVY,12148,DB20,Female,19,8,8,19,9,0,5,1,0,541.82
long,0.21,word,related,suspicion,ENVY,12148,DA06,Female,18,6,27,22,11,4,4,5,3,958.01
long,0.21,word,related,suspicion,ENVY,12148,DB13,Female,19,16,17,25,21,3,3,2,1,570.28
long,0.21,word,related,suspicion,ENVY,12148,DA29,Female,19,20,26,28,18,3,4,9,5,697.56
long,0.21,word,related,suspicion,ENVY,12148,DA41,Female,19,6,9,14,8,0,2,5,1,1092.8
long,0.21,word,related,suspicion,ENVY,12148,DB43,Female,21,12,19,24,14,3,6,7,5,1092.8
long,0.21,word,related,suspicion,ENVY,12148,DB23,Female,18,8,32,24,20,10,2,7,4,674.27
long,0.21,word,related,suspicion,ENVY,12148,DB36,Female,19,11,20,13,17,4,2,7,4,1205.98
long,0.21,word,related,suspicion,ENVY,12148,DA14,Female,19,13,24,19,14,3,1,0,5,555.51
long,0.21,word,related,suspicion,ENVY,12148,DB26,Female,19,4,21,21,19,3,3,4,2,722.84
long,0.21,word,related,suspicion,ENVY,12148,DB01,Female,23,9,19,10,9,4,1,5,3,552.59
long,0.21,word,related,suspicion,ENVY,12148,DB37,Female,22,13,12,13,6,2,3,2,1,455.27
long,0.21,word,related,suspicion,ENVY,12148,DB08,Female,19,12,19,11,15,5,1,4,4,967.83
long,0.21,word,related,suspicion,ENVY,12148,DA10,Female,21,13,14,26,19,2,4,6,5,542.75
long,0.21,word,related,suspicion,ENVY,12148,DA25,Female,19,4,22,18,14,4,3,6,5,707.86
long,0.21,word,related,suspicion,ENVY,12148,DA38,Female,19,8,18,15,22,2,1,8,5,577.26
long,0.21,word,related,suspicion,ENVY,12148,DB40,Female,24,7,8,12,6,0,1,0,1,577.26
long,0.21,word,related,suspicion,ENVY,12148,DB09,Female,23,11,19,26,18,1,3,2,2,494.17
long,0.21,word,related,suspicion,ENVY,12148,DA34,Female,20,12,8,9,19,1,1,6,5,724.92
long,0.21,word,related,suspicion,ENVY,12148,DA13,Female,23,6,19,15,10,1,2,1,2,572.2
long,0.21,word,related,suspicion,ENVY,12148,DA19,Male,20,13,22,30,29,2,6,8,3,961.62
long,0.21,word,related,suspicion,ENVY,12148,DB07,Male,18,12,13,29,11,2,2,7,4,651.63
long,0.21,word,related,suspicion,ENVY,12148,DA27,Female,20,9,20,28,23,4,5,4,4,377.69
long,0.21,word,related,suspicion,ENVY,12148,DA23,Female,18,12,24,19,12,5,1,6,2,1358.43
long,0.21,word,related,suspicion,ENVY,12148,DA21,Female,18,7,19,19,14,5,2,1,2,692.18
long,0.21,word,related,suspicion,ENVY,12148,DA22,Female,18,11,24,34,21,2,7,10,5,860.01
long,0.21,word,related,suspicion,ENVY,12148,DB32,Female,19,13,17,21,16,1,1,3,4,466.07
long,0.21,word,related,suspicion,ENVY,12148,DA31,Female,21,12,20,10,15,3,2,6,5,908.46
long,0.21,word,related,suspicion,ENVY,12148,DA37,Female,19,4,23,23,19,4,2,8,1,569.55
long,0.21,word,related,suspicion,ENVY,12148,DA18,Female,19,12,18,32,19,4,5,5,3,568.9
long,0.21,word,related,suspicion,ENVY,12148,DA17,Female,19,4,15,9,11,1,1,1,0,790.25
long,0.21,word,related,suspicion,ENVY,12148,DA02,Male,25,4,14,21,17,3,3,5,5,893.23
long,0.21,word,related,suspicion,ENVY,12148,DB31,Female,21,14,17,15,14,4,2,4,4,551.92
long,0.21,word,related,suspicion,ENVY,12148,DB28,Female,21,16,18,27,18,5,7,8,2,779.97
long,0.21,word,related,suspicion,ENVY,12148,DB12,Female,20,7,13,15,8,3,2,5,0,541.57
long,0.21,word,related,suspicion,ENVY,12148,DB30,Female,20,14,27,28,22,6,3,10,7,423.62
long,0.21,word,related,suspicion,ENVY,12148,DB22,Female,19,20,19,22,12,1,2,3,3,524.47
long,0.21,word,related,suspicion,ENVY,12148,DB05,Female,24,14,31,35,18,9,8,10,6,NA
long,0.21,word,related,suspicion,ENVY,12148,DA04,Female,21,10,26,30,18,2,4,9,6,535.21
long,0.21,word,related,suspicion,ENVY,12148,DA03,Female,22,16,24,36,24,3,5,4,2,586.2
long,0.21,word,related,suspicion,ENVY,12148,DB29,Female,20,9,18,20,11,3,2,4,2,589.34
long,0.21,word,related,suspicion,ENVY,12148,DB19,Female,21,15,18,19,14,1,5,3,1,935.67
long,0.21,word,related,suspicion,ENVY,12148,DB15,Female,18,14,10,28,15,0,5,1,4,708.04
long,0.21,word,related,suspicion,ENVY,12148,DA07,Male,19,14,19,25,19,1,4,6,1,NA
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DA28,Female,24,12,10,12,10,1,4,5,1,736.97
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DA30,Female,19,6,14,15,15,0,1,6,2,676.98
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DB35,Female,22,11,14,11,8,2,1,1,1,660.84
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DB24,Female,20,14,12,23,17,3,3,7,2,542.71
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DB06,Female,19,7,16,27,13,1,2,4,1,698.63
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DA05,Female,21,15,13,32,16,0,7,7,4,548.59
short,NA,pseudoword,related,suspicion,ENRADIO,51148,DB44,Female,18,16,21,25,14,5,2,10,6,885.21
